disorder_key,disorder,fold,row_id,y_true,score_positive,tau_val,y_pred_at_tau_val
npd,NPD (d4),1,2,0,0.005110853,0.9846954941749573,0
npd,NPD (d4),1,6,0,0.008141118,0.9846954941749573,0
npd,NPD (d4),1,8,0,0.003085132,0.9846954941749573,0
npd,NPD (d4),1,10,1,0.9938638,0.9846954941749573,1
npd,NPD (d4),1,17,1,0.994785,0.9846954941749573,1
npd,NPD (d4),1,20,1,0.9957289,0.9846954941749573,1
npd,NPD (d4),1,21,0,0.0033754767,0.9846954941749573,0
npd,NPD (d4),1,22,0,0.0049994276,0.9846954941749573,0
npd,NPD (d4),1,25,1,0.99427754,0.9846954941749573,1
npd,NPD (d4),1,28,1,0.99545765,0.9846954941749573,1
npd,NPD (d4),1,40,1,0.995583,0.9846954941749573,1
npd,NPD (d4),1,41,1,0.9955681,0.9846954941749573,1
npd,NPD (d4),1,42,1,0.99473333,0.9846954941749573,1
npd,NPD (d4),1,43,1,0.7371881,0.9846954941749573,0
npd,NPD (d4),1,47,0,0.0047118706,0.9846954941749573,0
npd,NPD (d4),1,59,0,0.0030641085,0.9846954941749573,0
npd,NPD (d4),1,63,0,0.0051714736,0.9846954941749573,0
npd,NPD (d4),1,64,0,0.0030887462,0.9846954941749573,0
npd,NPD (d4),1,66,0,0.029252544,0.9846954941749573,0
npd,NPD (d4),1,67,0,0.0075139944,0.9846954941749573,0
npd,NPD (d4),1,70,0,0.36602664,0.9846954941749573,0
npd,NPD (d4),1,74,1,0.99525553,0.9846954941749573,1
npd,NPD (d4),1,75,0,0.0027058935,0.9846954941749573,0
npd,NPD (d4),1,86,1,0.99497896,0.9846954941749573,1
npd,NPD (d4),1,90,1,0.9950122,0.9846954941749573,1
npd,NPD (d4),1,93,1,0.90580434,0.9846954941749573,0
npd,NPD (d4),1,98,1,0.9955876,0.9846954941749573,1
npd,NPD (d4),1,100,0,0.3270724,0.9846954941749573,0
npd,NPD (d4),1,103,1,0.9940428,0.9846954941749573,1
npd,NPD (d4),1,105,1,0.9948258,0.9846954941749573,1
npd,NPD (d4),1,108,0,0.0033083195,0.9846954941749573,0
npd,NPD (d4),1,109,0,0.0033384028,0.9846954941749573,0
npd,NPD (d4),1,111,1,0.9950551,0.9846954941749573,1
npd,NPD (d4),1,113,1,0.9957983,0.9846954941749573,1
npd,NPD (d4),1,120,1,0.9945585,0.9846954941749573,1
npd,NPD (d4),1,127,0,0.0027986583,0.9846954941749573,0
npd,NPD (d4),1,130,0,0.0028410328,0.9846954941749573,0
npd,NPD (d4),1,131,0,0.0031931098,0.9846954941749573,0
npd,NPD (d4),1,134,1,0.25013208,0.9846954941749573,0
npd,NPD (d4),1,137,0,0.0027821525,0.9846954941749573,0
npd,NPD (d4),1,139,1,0.99447966,0.9846954941749573,1
npd,NPD (d4),1,140,0,0.0031535223,0.9846954941749573,0
npd,NPD (d4),1,141,1,0.9947038,0.9846954941749573,1
npd,NPD (d4),1,152,0,0.002693097,0.9846954941749573,0
npd,NPD (d4),1,165,1,0.9956695,0.9846954941749573,1
npd,NPD (d4),1,166,0,0.0028416326,0.9846954941749573,0
npd,NPD (d4),1,169,0,0.0034793348,0.9846954941749573,0
npd,NPD (d4),1,178,1,0.12545386,0.9846954941749573,0
npd,NPD (d4),1,182,0,0.0028497374,0.9846954941749573,0
npd,NPD (d4),1,185,0,0.0028396957,0.9846954941749573,0
npd,NPD (d4),1,186,1,0.9953492,0.9846954941749573,1
npd,NPD (d4),1,191,1,0.99587494,0.9846954941749573,1
npd,NPD (d4),1,193,0,0.004700451,0.9846954941749573,0
npd,NPD (d4),1,195,0,0.0028606742,0.9846954941749573,0
npd,NPD (d4),1,196,0,0.015599119,0.9846954941749573,0
npd,NPD (d4),1,197,1,0.9910745,0.9846954941749573,1
npd,NPD (d4),1,209,0,0.002733451,0.9846954941749573,0
npd,NPD (d4),1,214,1,0.98902774,0.9846954941749573,1
npd,NPD (d4),1,218,0,0.0028722861,0.9846954941749573,0
npd,NPD (d4),1,219,1,0.57808274,0.9846954941749573,0
npd,NPD (d4),1,221,0,0.0027529618,0.9846954941749573,0
npd,NPD (d4),1,223,1,0.99528897,0.9846954941749573,1
npd,NPD (d4),1,225,1,0.9956613,0.9846954941749573,1
npd,NPD (d4),1,226,1,0.99420047,0.9846954941749573,1
npd,NPD (d4),1,231,1,0.9953675,0.9846954941749573,1
npd,NPD (d4),1,236,1,0.99551576,0.9846954941749573,1
npd,NPD (d4),1,255,0,0.0027586585,0.9846954941749573,0
npd,NPD (d4),1,256,0,0.0034430563,0.9846954941749573,0
npd,NPD (d4),1,259,0,0.02174905,0.9846954941749573,0
npd,NPD (d4),1,263,1,0.83700883,0.9846954941749573,0
npd,NPD (d4),1,268,1,0.9910405,0.9846954941749573,1
npd,NPD (d4),1,275,1,0.9947515,0.9846954941749573,1
npd,NPD (d4),1,280,0,0.81942534,0.9846954941749573,0
npd,NPD (d4),1,283,0,0.0026583008,0.9846954941749573,0
npd,NPD (d4),1,292,0,0.0029781202,0.9846954941749573,0
npd,NPD (d4),1,299,1,0.99529934,0.9846954941749573,1
npd,NPD (d4),1,304,0,0.0027170572,0.9846954941749573,0
npd,NPD (d4),1,305,1,0.9949189,0.9846954941749573,1
npd,NPD (d4),2,1,1,0.8624787,0.46904221177101135,1
npd,NPD (d4),2,4,1,0.9948836,0.46904221177101135,1
npd,NPD (d4),2,29,0,0.00854125,0.46904221177101135,0
npd,NPD (d4),2,30,0,0.004762458,0.46904221177101135,0
npd,NPD (d4),2,33,0,0.07719795,0.46904221177101135,0
npd,NPD (d4),2,39,0,0.0046851034,0.46904221177101135,0
npd,NPD (d4),2,45,0,0.007838919,0.46904221177101135,0
npd,NPD (d4),2,49,0,0.007378282,0.46904221177101135,0
npd,NPD (d4),2,50,1,0.88286525,0.46904221177101135,1
npd,NPD (d4),2,51,1,0.8799705,0.46904221177101135,1
npd,NPD (d4),2,52,1,0.9901484,0.46904221177101135,1
npd,NPD (d4),2,53,0,0.0042785704,0.46904221177101135,0
npd,NPD (d4),2,55,1,0.9824927,0.46904221177101135,1
npd,NPD (d4),2,57,1,0.99482334,0.46904221177101135,1
npd,NPD (d4),2,58,0,0.0050701513,0.46904221177101135,0
npd,NPD (d4),2,61,0,0.0046371687,0.46904221177101135,0
npd,NPD (d4),2,71,1,0.9949713,0.46904221177101135,1
npd,NPD (d4),2,72,0,0.00417875,0.46904221177101135,0
npd,NPD (d4),2,73,1,0.99543285,0.46904221177101135,1
npd,NPD (d4),2,78,0,0.004825026,0.46904221177101135,0
npd,NPD (d4),2,82,0,0.004430412,0.46904221177101135,0
npd,NPD (d4),2,87,1,0.99525285,0.46904221177101135,1
npd,NPD (d4),2,88,0,0.22556017,0.46904221177101135,0
npd,NPD (d4),2,94,1,0.9953359,0.46904221177101135,1
npd,NPD (d4),2,95,1,0.99512285,0.46904221177101135,1
npd,NPD (d4),2,97,0,0.008273362,0.46904221177101135,0
npd,NPD (d4),2,102,1,0.99505013,0.46904221177101135,1
npd,NPD (d4),2,110,1,0.9951142,0.46904221177101135,1
npd,NPD (d4),2,121,0,0.0044283336,0.46904221177101135,0
npd,NPD (d4),2,123,1,0.99489623,0.46904221177101135,1
npd,NPD (d4),2,124,0,0.022760313,0.46904221177101135,0
npd,NPD (d4),2,125,1,0.9950944,0.46904221177101135,1
npd,NPD (d4),2,126,0,0.0044571306,0.46904221177101135,0
npd,NPD (d4),2,129,0,0.007870441,0.46904221177101135,0
npd,NPD (d4),2,133,0,0.0052635525,0.46904221177101135,0
npd,NPD (d4),2,135,1,0.99359775,0.46904221177101135,1
npd,NPD (d4),2,142,0,0.009601265,0.46904221177101135,0
npd,NPD (d4),2,143,0,0.010536948,0.46904221177101135,0
npd,NPD (d4),2,148,1,0.99531424,0.46904221177101135,1
npd,NPD (d4),2,150,0,0.0066246055,0.46904221177101135,0
npd,NPD (d4),2,156,1,0.24847224,0.46904221177101135,0
npd,NPD (d4),2,158,0,0.0043240436,0.46904221177101135,0
npd,NPD (d4),2,159,1,0.49438474,0.46904221177101135,1
npd,NPD (d4),2,162,1,0.9904951,0.46904221177101135,1
npd,NPD (d4),2,163,0,0.0045300247,0.46904221177101135,0
npd,NPD (d4),2,171,1,0.9946518,0.46904221177101135,1
npd,NPD (d4),2,176,1,0.9945422,0.46904221177101135,1
npd,NPD (d4),2,181,0,0.0043792548,0.46904221177101135,0
npd,NPD (d4),2,184,1,0.99524045,0.46904221177101135,1
npd,NPD (d4),2,189,1,0.9788806,0.46904221177101135,1
npd,NPD (d4),2,192,0,0.020337349,0.46904221177101135,0
npd,NPD (d4),2,194,1,0.9869687,0.46904221177101135,1
npd,NPD (d4),2,199,1,0.99486697,0.46904221177101135,1
npd,NPD (d4),2,200,1,0.9953459,0.46904221177101135,1
npd,NPD (d4),2,204,0,0.004491718,0.46904221177101135,0
npd,NPD (d4),2,205,0,0.007343873,0.46904221177101135,0
npd,NPD (d4),2,208,0,0.0046708654,0.46904221177101135,0
npd,NPD (d4),2,216,0,0.004749264,0.46904221177101135,0
npd,NPD (d4),2,220,1,0.9950708,0.46904221177101135,1
npd,NPD (d4),2,228,1,0.9942111,0.46904221177101135,1
npd,NPD (d4),2,235,0,0.0046054213,0.46904221177101135,0
npd,NPD (d4),2,239,1,0.995031,0.46904221177101135,1
npd,NPD (d4),2,244,1,0.9944013,0.46904221177101135,1
npd,NPD (d4),2,247,0,0.14831933,0.46904221177101135,0
npd,NPD (d4),2,250,1,0.9953629,0.46904221177101135,1
npd,NPD (d4),2,257,1,0.9950206,0.46904221177101135,1
npd,NPD (d4),2,260,0,0.005280638,0.46904221177101135,0
